session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
0,16,mixed-radix,1024,11,8,247542.875
0,16,mixed-radix,1024,12,8,274431.5
0,16,mixed-radix,1024,13,8,248351.5
0,16,mixed-radix,1024,14,8,246493.875
0,16,mixed-radix,1024,15,8,241442.5
0,16,mixed-radix,1024,16,8,243734.75
0,16,mixed-radix,1024,17,8,241075.75
0,16,mixed-radix,1024,18,8,245200.625
0,16,mixed-radix,1024,19,8,241466.375
0,16,mixed-radix,1024,20,8,244046.375
0,16,mixed-radix,1024,21,8,241163.375
0,16,mixed-radix,1024,22,8,244117.875
0,16,mixed-radix,1024,23,8,243897.375
0,16,mixed-radix,1024,24,8,244309.375
0,16,mixed-radix,1024,25,8,241085.75
0,16,mixed-radix,1024,26,8,245536.125
0,16,mixed-radix,1024,27,8,248925
0,16,mixed-radix,1024,28,8,246664
0,16,mixed-radix,1024,29,8,246214.625
0,16,mixed-radix,1024,30,8,246904.375
0,21,split-radix,1024,0,16,70589.3125
0,21,split-radix,1024,1,16,70413.375
0,21,split-radix,1024,2,16,72084
0,21,split-radix,1024,3,16,70362.6875
0,21,split-radix,1024,4,16,70855.9375
0,21,split-radix,1024,5,16,72167.25
0,21,split-radix,1024,6,16,70422.75
0,21,split-radix,1024,7,16,70369.5625
0,21,split-radix,1024,8,16,70554.1875
0,21,split-radix,1024,9,16,1077043.75
0,21,split-radix,1024,10,16,70322
0,21,split-radix,1024,11,16,70404
0,21,split-radix,1024,12,16,73797.1875
0,21,split-radix,1024,13,16,70372.0625
0,21,split-radix,1024,14,16,70414.625
0,21,split-radix,1024,15,16,70432.8125
0,21,split-radix,1024,16,16,71927.5
0,21,split-radix,1024,17,16,70424.6875
0,21,split-radix,1024,18,16,70781.4375
0,21,split-radix,1024,19,16,73241.3125
0,21,split-radix,1024,20,16,70611.8125
0,21,split-radix,1024,21,16,70347.6875
0,21,split-radix,1024,22,16,70405.875
0,21,split-radix,1024,23,16,1076163
0,21,split-radix,1024,24,16,71018.6875
0,21,split-radix,1024,25,16,74266.625
0,21,split-radix,1024,26,16,77510.1875
0,21,split-radix,1024,27,16,70388.375
0,21,split-radix,1024,28,16,70392.125
0,21,split-radix,1024,29,16,70420.25
0,21,split-radix,1024,30,16,77048.25
0,26,radix2-iterative,1024,0,130,15304.2076923
0,26,radix2-iterative,1024,1,130,15463.1307692
0,26,radix2-iterative,1024,2,130,15286.0307692
0,26,radix2-iterative,1024,3,130,15537.7769231
0,26,radix2-iterative,1024,4,130,15371.3846154
0,26,radix2-iterative,1024,5,130,15569.4461538
0,26,radix2-iterative,1024,6,130,15282.9461538
0,26,radix2-iterative,1024,7,130,15513.9
0,26,radix2-iterative,1024,8,130,15488.4769231
0,26,radix2-iterative,1024,9,130,15576.4538462
0,26,radix2-iterative,1024,10,130,15327.5538462
0,26,radix2-iterative,1024,11,130,16021.2692308
0,26,radix2-iterative,1024,12,130,15483.8538462
0,26,radix2-iterative,1024,13,130,15746.2461538
0,26,radix2-iterative,1024,14,130,15454.9692308
0,26,radix2-iterative,1024,15,130,15486.3230769
0,26,radix2-iterative,1024,16,130,15457.4307692
0,26,radix2-iterative,1024,17,130,15379.5538462
0,26,radix2-iterative,1024,18,130,15347.9615385
0,26,radix2-iterative,1024,19,130,15484.3923077
0,26,radix2-iterative,1024,20,130,15525.6923077
0,26,radix2-iterative,1024,21,130,15384.4
0,26,radix2-iterative,1024,22,130,16206.3153846
0,26,radix2-iterative,1024,23,130,15295.1153846
0,26,radix2-iterative,1024,24,130,15682.6846154
0,26,radix2-iterative,1024,25,130,17416.4153846
0,26,radix2-iterative,1024,26,130,16080.5153846
0,26,radix2-iterative,1024,27,130,15274.2384615
0,26,radix2-iterative,1024,28,130,15700.3307692
0,26,radix2-iterative,1024,29,130,15287.0307692
0,26,radix2-iterative,1024,30,130,15498.4923077
0,36,radix4,1024,0,16,75955.375
0,36,radix4,1024,1,16,75708.75
0,36,radix4,1024,2,16,79037.4375
0,36,radix4,1024,3,16,75702.5
0,36,radix4,1024,4,16,75927.875
0,36,radix4,1024,5,16,79650.25
0,36,radix4,1024,6,16,75623.625
0,36,radix4,1024,7,16,79679
0,36,radix4,1024,8,16,85555.9375
0,36,radix4,1024,9,16,80733.0625
0,36,radix4,1024,10,16,75701.25
0,36,radix4,1024,11,16,83864.6875
0,36,radix4,1024,12,16,75830.1875
0,36,radix4,1024,13,16,75675.5625
0,36,radix4,1024,14,16,75793.25
0,36,radix4,1024,15,16,83011.5
0,36,radix4,1024,16,16,75616.75
0,36,radix4,1024,17,16,76362.875
0,36,radix4,1024,18,16,78007.8125
0,36,radix4,1024,19,16,75656.1875
0,36,radix4,1024,20,16,80954.6875
0,36,radix4,1024,21,16,86237.5
0,36,radix4,1024,22,16,75736.9375
0,36,radix4,1024,23,16,75676.1875
0,36,radix4,1024,24,16,78220.5625
0,36,radix4,1024,25,16,75633.6875
0,36,radix4,1024,26,16,75612.375
0,36,radix4,1024,27,16,82769.875
0,36,radix4,1024,28,16,75879.625
0,36,radix4,1024,29,16,75616.75
0,36,radix4,1024,30,16,79751
0,37,radix2-recursive,1024,0,33,58051.4242424
0,37,radix2-recursive,1024,1,33,57978.9090909
0,37,radix2-recursive,1024,2,33,57280.5757576
0,37,radix2-recursive,1024,3,33,56120.6666667
0,37,radix2-recursive,1024,4,33,56849.3333333
0,37,radix2-recursive,1024,5,33,58554.9090909
0,37,radix2-recursive,1024,6,33,57457.5151515
0,37,radix2-recursive,1024,7,33,57553.3939394
0,37,radix2-recursive,1024,8,33,56107.030303
0,37,radix2-recursive,1024,9,33,56959.7878788
0,37,radix2-recursive,1024,10,33,56172.8787879
0,37,radix2-recursive,1024,11,33,57123.969697
0,37,radix2-recursive,1024,12,33,64938.3333333
0,37,radix2-recursive,1024,13,33,60847.0909091
0,37,radix2-recursive,1024,14,33,57516.0909091
0,37,radix2-recursive,1024,15,33,57334.3030303
0,37,radix2-recursive,1024,16,33,56126.1212121
0,37,radix2-recursive,1024,17,33,56835.0606061
0,37,radix2-recursive,1024,18,33,56187.7575758
0,37,radix2-recursive,1024,19,33,57091.5151515
0,37,radix2-recursive,1024,20,33,56187.1212121
0,37,radix2-recursive,1024,21,33,57235.3636364
0,37,radix2-recursive,1024,22,33,56105.5151515
0,37,radix2-recursive,1024,23,33,56503.0606061
0,37,radix2-recursive,1024,24,33,56615.6363636
0,37,radix2-recursive,1024,25,33,56087
0,37,radix2-recursive,1024,26,33,60079.7272727
0,37,radix2-recursive,1024,27,33,56466.6363636
0,37,radix2-recursive,1024,28,33,57002.8787879
0,37,radix2-recursive,1024,29,33,56153.4545455
0,37,radix2-recursive,1024,30,33,57148.2727273
