session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
1,24,bluestein,64,16,247,8082.17408907
1,24,bluestein,64,17,247,8379.4534413
1,24,bluestein,64,18,247,8044.58299595
1,24,bluestein,64,19,247,8492.01619433
1,24,bluestein,64,20,247,8069.68421053
1,24,bluestein,64,21,247,8341.38461538
1,24,bluestein,64,22,247,8394.33603239
1,24,bluestein,64,23,247,10010.3805668
1,24,bluestein,64,24,247,8471.70040486
1,24,bluestein,64,25,247,8349.17004049
1,24,bluestein,64,26,247,8628.5708502
1,24,bluestein,64,27,247,8049.49392713
1,24,bluestein,64,28,247,8644.50607287
1,24,bluestein,64,29,247,8055.81781377
1,24,bluestein,64,30,247,9218.80161943
1,30,radix4,64,0,643,3123.22550544
1,30,radix4,64,1,643,3157.05598756
1,30,radix4,64,2,643,3119.98600311
1,30,radix4,64,3,643,3155.85692068
1,30,radix4,64,4,643,3125.96734059
1,30,radix4,64,5,643,3346.1088647
1,30,radix4,64,6,643,3115.45412131
1,30,radix4,64,7,643,3154.36080871
1,30,radix4,64,8,643,3104.00622084
1,30,radix4,64,9,643,3156.85225505
1,30,radix4,64,10,643,3133.83203733
1,30,radix4,64,11,643,3136.35614308
1,30,radix4,64,12,643,3273.74494557
1,30,radix4,64,13,643,3636.55520995
1,30,radix4,64,14,643,3480.04043546
1,30,radix4,64,15,643,3300.22239502
1,30,radix4,64,16,643,3072.17107309
1,30,radix4,64,17,643,3159.6718507
1,30,radix4,64,18,643,3110.78227061
1,30,radix4,64,19,643,3137.33748056
1,30,radix4,64,20,643,3113.77138414
1,30,radix4,64,21,643,3265.50699844
1,30,radix4,64,22,643,3187.47278383
1,30,radix4,64,23,643,3186.05754277
1,30,radix4,64,24,643,3417.08398134
1,30,radix4,64,25,643,3252.9533437
1,30,radix4,64,26,643,3113.17884914
1,30,radix4,64,27,643,3223.88958009
1,30,radix4,64,28,643,3122.05754277
1,30,radix4,64,29,643,3180.23172628
1,30,radix4,64,30,643,3104.87869362
1,35,radix2-recursive,64,0,664,2824.60391566
1,35,radix2-recursive,64,1,664,2877.84638554
1,35,radix2-recursive,64,2,664,2828.35993976
1,35,radix2-recursive,64,3,664,2865.49246988
1,35,radix2-recursive,64,4,664,2826.09789157
1,35,radix2-recursive,64,5,664,3285.65060241
1,35,radix2-recursive,64,6,664,2815.11746988
1,35,radix2-recursive,64,7,664,2886.79066265
1,35,radix2-recursive,64,8,664,2824.76957831
1,35,radix2-recursive,64,9,664,2878.38855422
1,35,radix2-recursive,64,10,664,2827.68072289
1,35,radix2-recursive,64,11,664,2885.23644578
1,35,radix2-recursive,64,12,664,3398.45331325
1,35,radix2-recursive,64,13,664,2950.92168675
1,35,radix2-recursive,64,14,664,2851.73795181
1,35,radix2-recursive,64,15,664,2876.45933735
1,35,radix2-recursive,64,16,664,2820.60692771
1,35,radix2-recursive,64,17,664,2857.84638554
1,35,radix2-recursive,64,18,664,2817.90813253
1,35,radix2-recursive,64,19,664,2859.47439759
1,35,radix2-recursive,64,20,664,2838.375
1,35,radix2-recursive,64,21,664,2980.93674699
1,35,radix2-recursive,64,22,664,2819.71686747
1,35,radix2-recursive,64,23,664,2957.52861446
1,35,radix2-recursive,64,24,664,2915.82379518
1,35,radix2-recursive,64,25,664,2879.77710843
1,35,radix2-recursive,64,26,664,2914.54216867
1,35,radix2-recursive,64,27,664,2863.03463855
1,35,radix2-recursive,64,28,664,2917.75451807
1,35,radix2-recursive,64,29,664,2813.79066265
1,35,radix2-recursive,64,30,664,3045.74548193
1,40,radix2-iterative,64,0,2988,693.007697456
1,40,radix2-iterative,64,1,2988,689.481927711
1,40,radix2-iterative,64,2,2988,742.043172691
1,40,radix2-iterative,64,3,2988,700.079986613
1,40,radix2-iterative,64,4,2988,668.801874163
1,40,radix2-iterative,64,5,2988,687.014725569
1,40,radix2-iterative,64,6,2988,673.769076305
1,40,radix2-iterative,64,7,2988,687.866465863
1,40,radix2-iterative,64,8,2988,679.047858099
1,40,radix2-iterative,64,9,2988,703.197121821
1,40,radix2-iterative,64,10,2988,671.067269076
1,40,radix2-iterative,64,11,2988,689.297523427
1,40,radix2-iterative,64,12,2988,669.730254351
1,40,radix2-iterative,64,13,2988,682.034471218
1,40,radix2-iterative,64,14,2988,670.081994645
1,40,radix2-iterative,64,15,2988,685.687751004
1,40,radix2-iterative,64,16,2988,672.371485944
1,40,radix2-iterative,64,17,2988,751.132864793
1,40,radix2-iterative,64,18,2988,674.36914324
1,40,radix2-iterative,64,19,2988,682.667670683
1,40,radix2-iterative,64,20,2988,676.899598394
1,40,radix2-iterative,64,21,2988,683.847389558
1,40,radix2-iterative,64,22,2988,674.677376171
1,40,radix2-iterative,64,23,2988,693.416666667
1,40,radix2-iterative,64,24,2988,692.025769746
1,40,radix2-iterative,64,25,2988,706.411311914
1,40,radix2-iterative,64,26,2988,876.727911647
1,40,radix2-iterative,64,27,2988,675.843708166
1,40,radix2-iterative,64,28,2988,684.986947791
1,40,radix2-iterative,64,29,2988,692.897255689
1,40,radix2-iterative,64,30,2988,693.902610442
